site_id,survey_id,static_descriptors_reef_id (archived field),reef_name,coordinates_in_decimal_degree_format,longitude_degrees,longitude_minutes,longitude_seconds,longitude_cardinal_direction,latitude_degrees,latitude_minutes,latitude_seconds,latitude_cardinal_direction,country,state_province_island,city_town,region,year,date,depth (m),organism_code,type,s1 (0-20m),s2 (25-45m),s3 (50-70m),s4 (75-95m),fish_recorded_by,inverts_recorded_by,errors,what_errors
273d9c2a-542f-431c-ba86-164c1a22cb04,b034b48c-6d61-426d-ba8f-c916e2ad1b11,155.51.35.0W.19.57.33.0N,Puako End,"19.959167, -155.859722",155,51,35.0,W,19,57,33.0,N,United States of America,"Hawaii, Hawaii",Kailua-Kona,Indo-Pacific,2008,22-August-08,13.3,White Band,Impact,"","","","","","",true,belt data collected wrong so not entered
273d9c2a-542f-431c-ba86-164c1a22cb04,b034b48c-6d61-426d-ba8f-c916e2ad1b11,155.51.35.0W.19.57.33.0N,Puako End,"19.959167, -155.859722",155,51,35.0,W,19,57,33.0,N,United States of America,"Hawaii, Hawaii",Kailua-Kona,Indo-Pacific,2008,22-August-08,13.3,Sharks,Rare Animal,"","","","","","",true,belt data collected wrong so not entered
273d9c2a-542f-431c-ba86-164c1a22cb04,b034b48c-6d61-426d-ba8f-c916e2ad1b11,155.51.35.0W.19.57.33.0N,Puako End,"19.959167, -155.859722",155,51,35.0,W,19,57,33.0,N,United States of America,"Hawaii, Hawaii",Kailua-Kona,Indo-Pacific,2008,22-August-08,13.3,Turtles,Rare Animal,"","","","","","",true,belt data collected wrong so not entered
273d9c2a-542f-431c-ba86-164c1a22cb04,b034b48c-6d61-426d-ba8f-c916e2ad1b11,155.51.35.0W.19.57.33.0N,Puako End,"19.959167, -155.859722",155,51,35.0,W,19,57,33.0,N,United States of America,"Hawaii, Hawaii",Kailua-Kona,Indo-Pacific,2008,22-August-08,13.3,Mantas,Rare Animal,"","","","","","",true,belt data collected wrong so not entered
5d9cccb6-bcee-438d-8bce-b16efbc8803b,b06b0ac3-8ac8-4972-9c96-136283523719,156.1.42.0W.19.40.7.0N,Honokohau/Crescent Beach,"19.668611, -156.028333",156,1,42.0,W,19,40,7.0,N,United States of America,"Hawaii, Hawaii",Kailua-Kona,Indo-Pacific,2008,22-September-08,10.0,Butterflyfish,Fish,12,12,15,28,"","",false,""
5d9cccb6-bcee-438d-8bce-b16efbc8803b,b06b0ac3-8ac8-4972-9c96-136283523719,156.1.42.0W.19.40.7.0N,Honokohau/Crescent Beach,"19.668611, -156.028333",156,1,42.0,W,19,40,7.0,N,United States of America,"Hawaii, Hawaii",Kailua-Kona,Indo-Pacific,2008,22-September-08,10.0,Haemulidae,Fish,"","","","","","",false,""
5d9cccb6-bcee-438d-8bce-b16efbc8803b,b06b0ac3-8ac8-4972-9c96-136283523719,156.1.42.0W.19.40.7.0N,Honokohau/Crescent Beach,"19.668611, -156.028333",156,1,42.0,W,19,40,7.0,N,United States of America,"Hawaii, Hawaii",Kailua-Kona,Indo-Pacific,2008,22-September-08,10.0,Snapper,Fish,0,0,0,0,"","",false,""
5d9cccb6-bcee-438d-8bce-b16efbc8803b,b06b0ac3-8ac8-4972-9c96-136283523719,156.1.42.0W.19.40.7.0N,Honokohau/Crescent Beach,"19.668611, -156.028333",156,1,42.0,W,19,40,7.0,N,United States of America,"Hawaii, Hawaii",Kailua-Kona,Indo-Pacific,2008,22-September-08,10.0,Barramundi Cod,Fish,"","","","","","",false,""
5d9cccb6-bcee-438d-8bce-b16efbc8803b,b06b0ac3-8ac8-4972-9c96-136283523719,156.1.42.0W.19.40.7.0N,Honokohau/Crescent Beach,"19.668611, -156.028333",156,1,42.0,W,19,40,7.0,N,United States of America,"Hawaii, Hawaii",Kailua-Kona,Indo-Pacific,2008,22-September-08,10.0,Humphead Wrasse,Fish,"","","","","","",false,""
5d9cccb6-bcee-438d-8bce-b16efbc8803b,b06b0ac3-8ac8-4972-9c96-136283523719,156.1.42.0W.19.40.7.0N,Honokohau/Crescent Beach,"19.668611, -156.028333",156,1,42.0,W,19,40,7.0,N,United States of America,"Hawaii, Hawaii",Kailua-Kona,Indo-Pacific,2008,22-September-08,10.0,Bumphead Parrot,Fish,"","","","","","",false,""
5d9cccb6-bcee-438d-8bce-b16efbc8803b,b06b0ac3-8ac8-4972-9c96-136283523719,156.1.42.0W.19.40.7.0N,Honokohau/Crescent Beach,"19.668611, -156.028333",156,1,42.0,W,19,40,7.0,N,United States of America,"Hawaii, Hawaii",Kailua-Kona,Indo-Pacific,2008,22-September-08,10.0,Parrotfish,Fish,2,0,1,1,"","",false,""
5d9cccb6-bcee-438d-8bce-b16efbc8803b,b06b0ac3-8ac8-4972-9c96-136283523719,156.1.42.0W.19.40.7.0N,Honokohau/Crescent Beach,"19.668611, -156.028333",156,1,42.0,W,19,40,7.0,N,United States of America,"Hawaii, Hawaii",Kailua-Kona,Indo-Pacific,2008,22-September-08,10.0,Moray Eel,Fish,1,0,1,1,"","",false,""
5d9cccb6-bcee-438d-8bce-b16efbc8803b,b06b0ac3-8ac8-4972-9c96-136283523719,156.1.42.0W.19.40.7.0N,Honokohau/Crescent Beach,"19.668611, -156.028333",156,1,42.0,W,19,40,7.0,N,United States of America,"Hawaii, Hawaii",Kailua-Kona,Indo-Pacific,2008,22-September-08,10.0,Grouper 30-40 cm,Fish,"","","","","","",false,""
5d9cccb6-bcee-438d-8bce-b16efbc8803b,b06b0ac3-8ac8-4972-9c96-136283523719,156.1.42.0W.19.40.7.0N,Honokohau/Crescent Beach,"19.668611, -156.028333",156,1,42.0,W,19,40,7.0,N,United States of America,"Hawaii, Hawaii",Kailua-Kona,Indo-Pacific,2008,22-September-08,10.0,Grouper 40-50 cm,Fish,"","","","","","",false,""
5d9cccb6-bcee-438d-8bce-b16efbc8803b,b06b0ac3-8ac8-4972-9c96-136283523719,156.1.42.0W.19.40.7.0N,Honokohau/Crescent Beach,"19.668611, -156.028333",156,1,42.0,W,19,40,7.0,N,United States of America,"Hawaii, Hawaii",Kailua-Kona,Indo-Pacific,2008,22-September-08,10.0,Grouper 50-60 cm,Fish,"","","","","","",false,""
5d9cccb6-bcee-438d-8bce-b16efbc8803b,b06b0ac3-8ac8-4972-9c96-136283523719,156.1.42.0W.19.40.7.0N,Honokohau/Crescent Beach,"19.668611, -156.028333",156,1,42.0,W,19,40,7.0,N,United States of America,"Hawaii, Hawaii",Kailua-Kona,Indo-Pacific,2008,22-September-08,10.0,Grouper > 60 cm,Fish,"","","","","","",false,""
5d9cccb6-bcee-438d-8bce-b16efbc8803b,b06b0ac3-8ac8-4972-9c96-136283523719,156.1.42.0W.19.40.7.0N,Honokohau/Crescent Beach,"19.668611, -156.028333",156,1,42.0,W,19,40,7.0,N,United States of America,"Hawaii, Hawaii",Kailua-Kona,Indo-Pacific,2008,22-September-08,10.0,Grouper Total,Fish,"","","","","","",false,""
5d9cccb6-bcee-438d-8bce-b16efbc8803b,b06b0ac3-8ac8-4972-9c96-136283523719,156.1.42.0W.19.40.7.0N,Honokohau/Crescent Beach,"19.668611, -156.028333",156,1,42.0,W,19,40,7.0,N,United States of America,"Hawaii, Hawaii",Kailua-Kona,Indo-Pacific,2008,22-September-08,10.0,Banded Coral Shrimp,Invertebrate,0,0,0,0,"","",false,""
5d9cccb6-bcee-438d-8bce-b16efbc8803b,b06b0ac3-8ac8-4972-9c96-136283523719,156.1.42.0W.19.40.7.0N,Honokohau/Crescent Beach,"19.668611, -156.028333",156,1,42.0,W,19,40,7.0,N,United States of America,"Hawaii, Hawaii",Kailua-Kona,Indo-Pacific,2008,22-September-08,10.0,Diadema,Invertebrate,33,28,35,32,"","",false,""
5d9cccb6-bcee-438d-8bce-b16efbc8803b,b06b0ac3-8ac8-4972-9c96-136283523719,156.1.42.0W.19.40.7.0N,Honokohau/Crescent Beach,"19.668611, -156.028333",156,1,42.0,W,19,40,7.0,N,United States of America,"Hawaii, Hawaii",Kailua-Kona,Indo-Pacific,2008,22-September-08,10.0,Pencil Urchin,Invertebrate,0,0,12,5,"","",false,""
5d9cccb6-bcee-438d-8bce-b16efbc8803b,b06b0ac3-8ac8-4972-9c96-136283523719,156.1.42.0W.19.40.7.0N,Honokohau/Crescent Beach,"19.668611, -156.028333",156,1,42.0,W,19,40,7.0,N,United States of America,"Hawaii, Hawaii",Kailua-Kona,Indo-Pacific,2008,22-September-08,10.0,Tripneustes,Invertebrate,130,170,38,27,"","",false,""
5d9cccb6-bcee-438d-8bce-b16efbc8803b,b06b0ac3-8ac8-4972-9c96-136283523719,156.1.42.0W.19.40.7.0N,Honokohau/Crescent Beach,"19.668611, -156.028333",156,1,42.0,W,19,40,7.0,N,United States of America,"Hawaii, Hawaii",Kailua-Kona,Indo-Pacific,2008,22-September-08,10.0,Edible Sea Cucumber,Invertebrate,"","","","","","",false,""
5d9cccb6-bcee-438d-8bce-b16efbc8803b,b06b0ac3-8ac8-4972-9c96-136283523719,156.1.42.0W.19.40.7.0N,Honokohau/Crescent Beach,"19.668611, -156.028333",156,1,42.0,W,19,40,7.0,N,United States of America,"Hawaii, Hawaii",Kailua-Kona,Indo-Pacific,2008,22-September-08,10.0,COTS,Invertebrate,1,0,0,0,"","",false,""
5d9cccb6-bcee-438d-8bce-b16efbc8803b,b06b0ac3-8ac8-4972-9c96-136283523719,156.1.42.0W.19.40.7.0N,Honokohau/Crescent Beach,"19.668611, -156.028333",156,1,42.0,W,19,40,7.0,N,United States of America,"Hawaii, Hawaii",Kailua-Kona,Indo-Pacific,2008,22-September-08,10.0,Triton,Invertebrate,0,0,0,0,"","",false,""
5d9cccb6-bcee-438d-8bce-b16efbc8803b,b06b0ac3-8ac8-4972-9c96-136283523719,156.1.42.0W.19.40.7.0N,Honokohau/Crescent Beach,"19.668611, -156.028333",156,1,42.0,W,19,40,7.0,N,United States of America,"Hawaii, Hawaii",Kailua-Kona,Indo-Pacific,2008,22-September-08,10.0,Lobster,Invertebrate,0,0,0,0,"","",false,""
5d9cccb6-bcee-438d-8bce-b16efbc8803b,b06b0ac3-8ac8-4972-9c96-136283523719,156.1.42.0W.19.40.7.0N,Honokohau/Crescent Beach,"19.668611, -156.028333",156,1,42.0,W,19,40,7.0,N,United States of America,"Hawaii, Hawaii",Kailua-Kona,Indo-Pacific,2008,22-September-08,10.0,Giant Clam < 10 cm,Invertebrate,"","","","","","",false,""
5d9cccb6-bcee-438d-8bce-b16efbc8803b,b06b0ac3-8ac8-4972-9c96-136283523719,156.1.42.0W.19.40.7.0N,Honokohau/Crescent Beach,"19.668611, -156.028333",156,1,42.0,W,19,40,7.0,N,United States of America,"Hawaii, Hawaii",Kailua-Kona,Indo-Pacific,2008,22-September-08,10.0,Giant Clam 10-20 cm,Invertebrate,"","","","","","",false,""
5d9cccb6-bcee-438d-8bce-b16efbc8803b,b06b0ac3-8ac8-4972-9c96-136283523719,156.1.42.0W.19.40.7.0N,Honokohau/Crescent Beach,"19.668611, -156.028333",156,1,42.0,W,19,40,7.0,N,United States of America,"Hawaii, Hawaii",Kailua-Kona,Indo-Pacific,2008,22-September-08,10.0,Giant Clam 20-30 cm,Invertebrate,"","","","","","",false,""
5d9cccb6-bcee-438d-8bce-b16efbc8803b,b06b0ac3-8ac8-4972-9c96-136283523719,156.1.42.0W.19.40.7.0N,Honokohau/Crescent Beach,"19.668611, -156.028333",156,1,42.0,W,19,40,7.0,N,United States of America,"Hawaii, Hawaii",Kailua-Kona,Indo-Pacific,2008,22-September-08,10.0,Giant Clam 30-40 cm,Invertebrate,"","","","","","",false,""
5d9cccb6-bcee-438d-8bce-b16efbc8803b,b06b0ac3-8ac8-4972-9c96-136283523719,156.1.42.0W.19.40.7.0N,Honokohau/Crescent Beach,"19.668611, -156.028333",156,1,42.0,W,19,40,7.0,N,United States of America,"Hawaii, Hawaii",Kailua-Kona,Indo-Pacific,2008,22-September-08,10.0,Giant Clam 40-50 cm,Invertebrate,"","","","","","",false,""
5d9cccb6-bcee-438d-8bce-b16efbc8803b,b06b0ac3-8ac8-4972-9c96-136283523719,156.1.42.0W.19.40.7.0N,Honokohau/Crescent Beach,"19.668611, -156.028333",156,1,42.0,W,19,40,7.0,N,United States of America,"Hawaii, Hawaii",Kailua-Kona,Indo-Pacific,2008,22-September-08,10.0,Giant Clam > 50 cm,Invertebrate,"","","","","","",false,""
5d9cccb6-bcee-438d-8bce-b16efbc8803b,b06b0ac3-8ac8-4972-9c96-136283523719,156.1.42.0W.19.40.7.0N,Honokohau/Crescent Beach,"19.668611, -156.028333",156,1,42.0,W,19,40,7.0,N,United States of America,"Hawaii, Hawaii",Kailua-Kona,Indo-Pacific,2008,22-September-08,10.0,Giant Clam Total,Invertebrate,"","","","","","",false,""
5d9cccb6-bcee-438d-8bce-b16efbc8803b,b06b0ac3-8ac8-4972-9c96-136283523719,156.1.42.0W.19.40.7.0N,Honokohau/Crescent Beach,"19.668611, -156.028333",156,1,42.0,W,19,40,7.0,N,United States of America,"Hawaii, Hawaii",Kailua-Kona,Indo-Pacific,2008,22-September-08,10.0,Coral Damage Anchor,Impact,0,0,0,0,"","",false,""
5d9cccb6-bcee-438d-8bce-b16efbc8803b,b06b0ac3-8ac8-4972-9c96-136283523719,156.1.42.0W.19.40.7.0N,Honokohau/Crescent Beach,"19.668611, -156.028333",156,1,42.0,W,19,40,7.0,N,United States of America,"Hawaii, Hawaii",Kailua-Kona,Indo-Pacific,2008,22-September-08,10.0,Coral Damage Dynamite,Impact,0,0,0,0,"","",false,""
5d9cccb6-bcee-438d-8bce-b16efbc8803b,b06b0ac3-8ac8-4972-9c96-136283523719,156.1.42.0W.19.40.7.0N,Honokohau/Crescent Beach,"19.668611, -156.028333",156,1,42.0,W,19,40,7.0,N,United States of America,"Hawaii, Hawaii",Kailua-Kona,Indo-Pacific,2008,22-September-08,10.0,Coral Damage Other,Impact,0,0,0,0,"","",false,""
5d9cccb6-bcee-438d-8bce-b16efbc8803b,b06b0ac3-8ac8-4972-9c96-136283523719,156.1.42.0W.19.40.7.0N,Honokohau/Crescent Beach,"19.668611, -156.028333",156,1,42.0,W,19,40,7.0,N,United States of America,"Hawaii, Hawaii",Kailua-Kona,Indo-Pacific,2008,22-September-08,10.0,Trash Fish Nets,Impact,0,0,0,0,"","",false,""
5d9cccb6-bcee-438d-8bce-b16efbc8803b,b06b0ac3-8ac8-4972-9c96-136283523719,156.1.42.0W.19.40.7.0N,Honokohau/Crescent Beach,"19.668611, -156.028333",156,1,42.0,W,19,40,7.0,N,United States of America,"Hawaii, Hawaii",Kailua-Kona,Indo-Pacific,2008,22-September-08,10.0,Trash General,Impact,0,0,0,0,"","",false,""
5d9cccb6-bcee-438d-8bce-b16efbc8803b,b06b0ac3-8ac8-4972-9c96-136283523719,156.1.42.0W.19.40.7.0N,Honokohau/Crescent Beach,"19.668611, -156.028333",156,1,42.0,W,19,40,7.0,N,United States of America,"Hawaii, Hawaii",Kailua-Kona,Indo-Pacific,2008,22-September-08,10.0,Bleaching (% Of Population),Impact,2,0,0,0,"","",false,""
5d9cccb6-bcee-438d-8bce-b16efbc8803b,b06b0ac3-8ac8-4972-9c96-136283523719,156.1.42.0W.19.40.7.0N,Honokohau/Crescent Beach,"19.668611, -156.028333",156,1,42.0,W,19,40,7.0,N,United States of America,"Hawaii, Hawaii",Kailua-Kona,Indo-Pacific,2008,22-September-08,10.0,Bleaching (% Of Colony),Impact,95,0,0,2,"","",false,""
5d9cccb6-bcee-438d-8bce-b16efbc8803b,b06b0ac3-8ac8-4972-9c96-136283523719,156.1.42.0W.19.40.7.0N,Honokohau/Crescent Beach,"19.668611, -156.028333",156,1,42.0,W,19,40,7.0,N,United States of America,"Hawaii, Hawaii",Kailua-Kona,Indo-Pacific,2008,22-September-08,10.0,Black Band,Impact,"","","","","","",false,""
5d9cccb6-bcee-438d-8bce-b16efbc8803b,b06b0ac3-8ac8-4972-9c96-136283523719,156.1.42.0W.19.40.7.0N,Honokohau/Crescent Beach,"19.668611, -156.028333",156,1,42.0,W,19,40,7.0,N,United States of America,"Hawaii, Hawaii",Kailua-Kona,Indo-Pacific,2008,22-September-08,10.0,White Band,Impact,"","","","","","",false,""
5d9cccb6-bcee-438d-8bce-b16efbc8803b,b06b0ac3-8ac8-4972-9c96-136283523719,156.1.42.0W.19.40.7.0N,Honokohau/Crescent Beach,"19.668611, -156.028333",156,1,42.0,W,19,40,7.0,N,United States of America,"Hawaii, Hawaii",Kailua-Kona,Indo-Pacific,2008,22-September-08,10.0,Sharks,Rare Animal,"","","","","","",false,""
5d9cccb6-bcee-438d-8bce-b16efbc8803b,b06b0ac3-8ac8-4972-9c96-136283523719,156.1.42.0W.19.40.7.0N,Honokohau/Crescent Beach,"19.668611, -156.028333",156,1,42.0,W,19,40,7.0,N,United States of America,"Hawaii, Hawaii",Kailua-Kona,Indo-Pacific,2008,22-September-08,10.0,Turtles,Rare Animal,"","","","","","",false,""
5d9cccb6-bcee-438d-8bce-b16efbc8803b,b06b0ac3-8ac8-4972-9c96-136283523719,156.1.42.0W.19.40.7.0N,Honokohau/Crescent Beach,"19.668611, -156.028333",156,1,42.0,W,19,40,7.0,N,United States of America,"Hawaii, Hawaii",Kailua-Kona,Indo-Pacific,2008,22-September-08,10.0,Mantas,Rare Animal,"","","","","","",false,""
c799c9dd-1e1c-4587-b013-dec1d7ac82f8,b3b750f3-f0e6-493b-8c2d-b687e33d62a1,158.11.39.8W.21.26.51.4N,Poka'i Bay (District IV Substation),"21.447611, -158.194389",158,11,39.8,W,21,26,51.4,N,United States of America,"Hawaii, Oahu",Waianae,Indo-Pacific,2004,19-June-04,3.0,Butterflyfish,Fish,0,0,0,0,"","",false,""
c799c9dd-1e1c-4587-b013-dec1d7ac82f8,b3b750f3-f0e6-493b-8c2d-b687e33d62a1,158.11.39.8W.21.26.51.4N,Poka'i Bay (District IV Substation),"21.447611, -158.194389",158,11,39.8,W,21,26,51.4,N,United States of America,"Hawaii, Oahu",Waianae,Indo-Pacific,2004,19-June-04,3.0,Haemulidae,Fish,"","","","","","",false,""
c799c9dd-1e1c-4587-b013-dec1d7ac82f8,b3b750f3-f0e6-493b-8c2d-b687e33d62a1,158.11.39.8W.21.26.51.4N,Poka'i Bay (District IV Substation),"21.447611, -158.194389",158,11,39.8,W,21,26,51.4,N,United States of America,"Hawaii, Oahu",Waianae,Indo-Pacific,2004,19-June-04,3.0,Snapper,Fish,0,0,0,0,"","",false,""
c799c9dd-1e1c-4587-b013-dec1d7ac82f8,b3b750f3-f0e6-493b-8c2d-b687e33d62a1,158.11.39.8W.21.26.51.4N,Poka'i Bay (District IV Substation),"21.447611, -158.194389",158,11,39.8,W,21,26,51.4,N,United States of America,"Hawaii, Oahu",Waianae,Indo-Pacific,2004,19-June-04,3.0,Barramundi Cod,Fish,"","","","","","",false,""
c799c9dd-1e1c-4587-b013-dec1d7ac82f8,b3b750f3-f0e6-493b-8c2d-b687e33d62a1,158.11.39.8W.21.26.51.4N,Poka'i Bay (District IV Substation),"21.447611, -158.194389",158,11,39.8,W,21,26,51.4,N,United States of America,"Hawaii, Oahu",Waianae,Indo-Pacific,2004,19-June-04,3.0,Humphead Wrasse,Fish,"","","","","","",false,""
c799c9dd-1e1c-4587-b013-dec1d7ac82f8,b3b750f3-f0e6-493b-8c2d-b687e33d62a1,158.11.39.8W.21.26.51.4N,Poka'i Bay (District IV Substation),"21.447611, -158.194389",158,11,39.8,W,21,26,51.4,N,United States of America,"Hawaii, Oahu",Waianae,Indo-Pacific,2004,19-June-04,3.0,Bumphead Parrot,Fish,"","","","","","",false,""
c799c9dd-1e1c-4587-b013-dec1d7ac82f8,b3b750f3-f0e6-493b-8c2d-b687e33d62a1,158.11.39.8W.21.26.51.4N,Poka'i Bay (District IV Substation),"21.447611, -158.194389",158,11,39.8,W,21,26,51.4,N,United States of America,"Hawaii, Oahu",Waianae,Indo-Pacific,2004,19-June-04,3.0,Parrotfish,Fish,0,0,0,0,"","",false,""
c799c9dd-1e1c-4587-b013-dec1d7ac82f8,b3b750f3-f0e6-493b-8c2d-b687e33d62a1,158.11.39.8W.21.26.51.4N,Poka'i Bay (District IV Substation),"21.447611, -158.194389",158,11,39.8,W,21,26,51.4,N,United States of America,"Hawaii, Oahu",Waianae,Indo-Pacific,2004,19-June-04,3.0,Moray Eel,Fish,0,0,1,0,"","",false,""
c799c9dd-1e1c-4587-b013-dec1d7ac82f8,b3b750f3-f0e6-493b-8c2d-b687e33d62a1,158.11.39.8W.21.26.51.4N,Poka'i Bay (District IV Substation),"21.447611, -158.194389",158,11,39.8,W,21,26,51.4,N,United States of America,"Hawaii, Oahu",Waianae,Indo-Pacific,2004,19-June-04,3.0,Grouper 30-40 cm,Fish,"","","","","","",false,""
c799c9dd-1e1c-4587-b013-dec1d7ac82f8,b3b750f3-f0e6-493b-8c2d-b687e33d62a1,158.11.39.8W.21.26.51.4N,Poka'i Bay (District IV Substation),"21.447611, -158.194389",158,11,39.8,W,21,26,51.4,N,United States of America,"Hawaii, Oahu",Waianae,Indo-Pacific,2004,19-June-04,3.0,Grouper 40-50 cm,Fish,"","","","","","",false,""
c799c9dd-1e1c-4587-b013-dec1d7ac82f8,b3b750f3-f0e6-493b-8c2d-b687e33d62a1,158.11.39.8W.21.26.51.4N,Poka'i Bay (District IV Substation),"21.447611, -158.194389",158,11,39.8,W,21,26,51.4,N,United States of America,"Hawaii, Oahu",Waianae,Indo-Pacific,2004,19-June-04,3.0,Grouper 50-60 cm,Fish,"","","","","","",false,""
c799c9dd-1e1c-4587-b013-dec1d7ac82f8,b3b750f3-f0e6-493b-8c2d-b687e33d62a1,158.11.39.8W.21.26.51.4N,Poka'i Bay (District IV Substation),"21.447611, -158.194389",158,11,39.8,W,21,26,51.4,N,United States of America,"Hawaii, Oahu",Waianae,Indo-Pacific,2004,19-June-04,3.0,Grouper > 60 cm,Fish,"","","","","","",false,""
c799c9dd-1e1c-4587-b013-dec1d7ac82f8,b3b750f3-f0e6-493b-8c2d-b687e33d62a1,158.11.39.8W.21.26.51.4N,Poka'i Bay (District IV Substation),"21.447611, -158.194389",158,11,39.8,W,21,26,51.4,N,United States of America,"Hawaii, Oahu",Waianae,Indo-Pacific,2004,19-June-04,3.0,Grouper Total,Fish,"","","","","","",false,""
c799c9dd-1e1c-4587-b013-dec1d7ac82f8,b3b750f3-f0e6-493b-8c2d-b687e33d62a1,158.11.39.8W.21.26.51.4N,Poka'i Bay (District IV Substation),"21.447611, -158.194389",158,11,39.8,W,21,26,51.4,N,United States of America,"Hawaii, Oahu",Waianae,Indo-Pacific,2004,19-June-04,3.0,Banded Coral Shrimp,Invertebrate,0,2,0,0,"","",false,""
c799c9dd-1e1c-4587-b013-dec1d7ac82f8,b3b750f3-f0e6-493b-8c2d-b687e33d62a1,158.11.39.8W.21.26.51.4N,Poka'i Bay (District IV Substation),"21.447611, -158.194389",158,11,39.8,W,21,26,51.4,N,United States of America,"Hawaii, Oahu",Waianae,Indo-Pacific,2004,19-June-04,3.0,Diadema,Invertebrate,0,7,0,0,"","",false,""
c799c9dd-1e1c-4587-b013-dec1d7ac82f8,b3b750f3-f0e6-493b-8c2d-b687e33d62a1,158.11.39.8W.21.26.51.4N,Poka'i Bay (District IV Substation),"21.447611, -158.194389",158,11,39.8,W,21,26,51.4,N,United States of America,"Hawaii, Oahu",Waianae,Indo-Pacific,2004,19-June-04,3.0,Pencil Urchin,Invertebrate,0,0,0,0,"","",false,""
c799c9dd-1e1c-4587-b013-dec1d7ac82f8,b3b750f3-f0e6-493b-8c2d-b687e33d62a1,158.11.39.8W.21.26.51.4N,Poka'i Bay (District IV Substation),"21.447611, -158.194389",158,11,39.8,W,21,26,51.4,N,United States of America,"Hawaii, Oahu",Waianae,Indo-Pacific,2004,19-June-04,3.0,Tripneustes,Invertebrate,0,0,0,0,"","",false,""
c799c9dd-1e1c-4587-b013-dec1d7ac82f8,b3b750f3-f0e6-493b-8c2d-b687e33d62a1,158.11.39.8W.21.26.51.4N,Poka'i Bay (District IV Substation),"21.447611, -158.194389",158,11,39.8,W,21,26,51.4,N,United States of America,"Hawaii, Oahu",Waianae,Indo-Pacific,2004,19-June-04,3.0,Edible Sea Cucumber,Invertebrate,"","","","","","",false,""
c799c9dd-1e1c-4587-b013-dec1d7ac82f8,b3b750f3-f0e6-493b-8c2d-b687e33d62a1,158.11.39.8W.21.26.51.4N,Poka'i Bay (District IV Substation),"21.447611, -158.194389",158,11,39.8,W,21,26,51.4,N,United States of America,"Hawaii, Oahu",Waianae,Indo-Pacific,2004,19-June-04,3.0,COTS,Invertebrate,0,0,0,0,"","",false,""
c799c9dd-1e1c-4587-b013-dec1d7ac82f8,b3b750f3-f0e6-493b-8c2d-b687e33d62a1,158.11.39.8W.21.26.51.4N,Poka'i Bay (District IV Substation),"21.447611, -158.194389",158,11,39.8,W,21,26,51.4,N,United States of America,"Hawaii, Oahu",Waianae,Indo-Pacific,2004,19-June-04,3.0,Triton,Invertebrate,0,0,0,0,"","",false,""
c799c9dd-1e1c-4587-b013-dec1d7ac82f8,b3b750f3-f0e6-493b-8c2d-b687e33d62a1,158.11.39.8W.21.26.51.4N,Poka'i Bay (District IV Substation),"21.447611, -158.194389",158,11,39.8,W,21,26,51.4,N,United States of America,"Hawaii, Oahu",Waianae,Indo-Pacific,2004,19-June-04,3.0,Lobster,Invertebrate,0,0,0,0,"","",false,""
c799c9dd-1e1c-4587-b013-dec1d7ac82f8,b3b750f3-f0e6-493b-8c2d-b687e33d62a1,158.11.39.8W.21.26.51.4N,Poka'i Bay (District IV Substation),"21.447611, -158.194389",158,11,39.8,W,21,26,51.4,N,United States of America,"Hawaii, Oahu",Waianae,Indo-Pacific,2004,19-June-04,3.0,Giant Clam < 10 cm,Invertebrate,"","","","","","",false,""
c799c9dd-1e1c-4587-b013-dec1d7ac82f8,b3b750f3-f0e6-493b-8c2d-b687e33d62a1,158.11.39.8W.21.26.51.4N,Poka'i Bay (District IV Substation),"21.447611, -158.194389",158,11,39.8,W,21,26,51.4,N,United States of America,"Hawaii, Oahu",Waianae,Indo-Pacific,2004,19-June-04,3.0,Giant Clam 10-20 cm,Invertebrate,"","","","","","",false,""
c799c9dd-1e1c-4587-b013-dec1d7ac82f8,b3b750f3-f0e6-493b-8c2d-b687e33d62a1,158.11.39.8W.21.26.51.4N,Poka'i Bay (District IV Substation),"21.447611, -158.194389",158,11,39.8,W,21,26,51.4,N,United States of America,"Hawaii, Oahu",Waianae,Indo-Pacific,2004,19-June-04,3.0,Giant Clam 20-30 cm,Invertebrate,"","","","","","",false,""
c799c9dd-1e1c-4587-b013-dec1d7ac82f8,b3b750f3-f0e6-493b-8c2d-b687e33d62a1,158.11.39.8W.21.26.51.4N,Poka'i Bay (District IV Substation),"21.447611, -158.194389",158,11,39.8,W,21,26,51.4,N,United States of America,"Hawaii, Oahu",Waianae,Indo-Pacific,2004,19-June-04,3.0,Giant Clam 30-40 cm,Invertebrate,"","","","","","",false,""
c799c9dd-1e1c-4587-b013-dec1d7ac82f8,b3b750f3-f0e6-493b-8c2d-b687e33d62a1,158.11.39.8W.21.26.51.4N,Poka'i Bay (District IV Substation),"21.447611, -158.194389",158,11,39.8,W,21,26,51.4,N,United States of America,"Hawaii, Oahu",Waianae,Indo-Pacific,2004,19-June-04,3.0,Giant Clam 40-50 cm,Invertebrate,"","","","","","",false,""
c799c9dd-1e1c-4587-b013-dec1d7ac82f8,b3b750f3-f0e6-493b-8c2d-b687e33d62a1,158.11.39.8W.21.26.51.4N,Poka'i Bay (District IV Substation),"21.447611, -158.194389",158,11,39.8,W,21,26,51.4,N,United States of America,"Hawaii, Oahu",Waianae,Indo-Pacific,2004,19-June-04,3.0,Giant Clam > 50 cm,Invertebrate,"","","","","","",false,""
